datasets,spl,single_ans,conversations,answer
iam_stance,sample,Against,Rural–urban migration is having a considerable socioeconomic and environmental effect in mountain regions.,['Against']
iam_stance,sample,Against,"The report noted that, among some respondents, The view was that it is one thing to wish to have a child of one sex rather than the other and another thing to take steps to bring it about, since positive intervention in this area changes one's relationship to the outcome, replacing hopes with expectations… Respect for the future child's value as an individual precludes the exercise of control by parents over the kind of child it is to be, including over its sex.",['Against']
iam_stance,sample,Against,They are a way for today’s youth to find new opportunities.,['Against']
iam_stance,sample,Against,"Recent studies from Thailand and Vietnam also showed that migration reduced the rural income inequality through a balanced distribution of productive assets [31], and had a positive impact on poverty status [7].",['Against']
iam_stance,sample,Against,Rural–urban migration is not only compatible with sustainable development; in many mountain systems it is necessary.,['Against']
iam_stance,sample,Against,"The greater application of automation used to only affect the fringes of the economy’s work force - reducing the need for manual labour, substituting it with capital and technology.",['Against']
iam_stance,sample,Against,"New construction and improvements to existing structures adds debt that cuts into the net benefits, especially if the bids become competitive and cause the cities to over promise.",['Against']
iam_stance,sample,Against,"It uses a large amount of land, and fertilizers and pesticides may be necessary for cost-effective growth.",['Against']
iam_stance,sample,Against,In the past even illegality has not automatically meant that the abortions were unsafe.,['Against']
iam_stance,sample,Against,Standardized tests also remove teacher bias in assessment.,['Against']
iam_stance,sample,Against,"But the survey also found that among drinkers, students at schools with a ban engaged in as much extreme drinking and experienced the same rate of alcohol-related problems as students at schools without an alcohol ban.",['Against']
iam_stance,sample,Against,A better approach can be to progressively raise taxes on alcoholic beverages along with boldly putting statutory warnings about the dangers of drinking on the package or containers to educate the people and then let them take a call whether they want to consume it or not.,['Against']
iam_stance,sample,Against,Vaccines can cause serious and sometimes fatal side effects.,['Against']
iam_stance,sample,Against,"In Cartesian dualism, consciousness was unique to human among all other animals and linked to physical matter by divine grace.",['Against']
iam_stance,sample,Against,"It's in the best of our expectations that with the help of alternative energies we may have reduced environmental damage by the time we need to start extracting the resources from the Antarctica, but we want to make it clear that our priority is to fulfill people’s necessities and we know that those resources are going to be essential for the future development.",['Against']
